"Time Series Data"
"DBKEY","STATION","TYPE","UNITS","FQ","STAT","STRATA","OPNUM","RCDR","AGENCY","START","END","CNTY","LAT","LONG","SEC","TWP","RNG","ALTERNATE ID"
"91472","S29_S","FLOW","cfs","DA","MEAN","0","","DRV","WMD","1985","2025","DAD","255544","800905","16","52","42","S29-S-Q",
 
"Station","DBKEY","Daily Date","Data Value","Qualifier","Revision Date"
"S29_S","91472","15-NOV-1991","","M","14-JUN-2017"
"S29_S","91472","16-NOV-1991","290.64","","15-OCT-2019"
"S29_S","91472","17-NOV-1991","211.86","","15-OCT-2019"
"S29_S","91472","18-NOV-1991","152.88","","15-OCT-2019"
"S29_S","91472","19-NOV-1991","","M","14-JUN-2017"
"S29_S","91472","20-NOV-1991","","M","14-JUN-2017"
"S29_S","91472","21-NOV-1991","","M","14-JUN-2017"
"S29_S","91472","22-NOV-1991","118.54","","15-OCT-2019"
"S29_S","91472","23-NOV-1991","158.59","","15-OCT-2019"
"S29_S","91472","24-NOV-1991","","M","14-JUN-2017"
"S29_S","91472","25-NOV-1991","","M","14-JUN-2017"
"S29_S","91472","26-NOV-1991","0","","14-JUN-2017"
"S29_S","91472","27-NOV-1991","0","","14-JUN-2017"
"S29_S","91472","28-NOV-1991","143.56","","15-OCT-2019"
"S29_S","91472","29-NOV-1991","310.43","","15-OCT-2019"
"S29_S","91472","30-NOV-1991","243.95","","15-OCT-2019"
"S29_S","91472","01-DEC-1991","388.38","","15-OCT-2019"
"S29_S","91472","02-DEC-1991","228.06","","15-OCT-2019"
"S29_S","91472","03-DEC-1991","251.85","","15-OCT-2019"
"S29_S","91472","04-DEC-1991","594.87","","15-OCT-2019"
"S29_S","91472","05-DEC-1991","319.01","","15-OCT-2019"
"S29_S","91472","06-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","07-DEC-1991","386.69","","15-OCT-2019"
"S29_S","91472","08-DEC-1991","353.25","","15-OCT-2019"
"S29_S","91472","09-DEC-1991","342.96","","15-OCT-2019"
"S29_S","91472","10-DEC-1991","179.42","","15-OCT-2019"
"S29_S","91472","11-DEC-1991","","M","14-JUN-2017"
"S29_S","91472","12-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","13-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","14-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","15-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","16-DEC-1991","1.36","","15-OCT-2019"
"S29_S","91472","17-DEC-1991","5.60","","15-OCT-2019"
"S29_S","91472","18-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","19-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","20-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","21-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","22-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","23-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","24-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","25-DEC-1991","","M","14-JUN-2017"
"S29_S","91472","26-DEC-1991","","M","14-JUN-2017"
"S29_S","91472","27-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","28-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","29-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","30-DEC-1991",".27","","15-OCT-2019"
"S29_S","91472","31-DEC-1991","0","","14-JUN-2017"
"S29_S","91472","01-JAN-1992","298.18","","15-OCT-2019"
"S29_S","91472","02-JAN-1992","177.05","","15-OCT-2019"
"S29_S","91472","03-JAN-1992","","M","14-JUN-2017"
"S29_S","91472","04-JAN-1992","","M","14-JUN-2017"
"S29_S","91472","05-JAN-1992","","M","14-JUN-2017"
"S29_S","91472","06-JAN-1992","113.67","","15-OCT-2019"
"S29_S","91472","07-JAN-1992","0","","14-JUN-2017"
"S29_S","91472","08-JAN-1992","0","","14-JUN-2017"
"S29_S","91472","09-JAN-1992","0","","14-JUN-2017"
"S29_S","91472","10-JAN-1992","65.32","","15-OCT-2019"
"S29_S","91472","11-JAN-1992","3.51","","15-OCT-2019"
"S29_S","91472","12-JAN-1992","0","","14-JUN-2017"
"S29_S","91472","13-JAN-1992","0","","14-JUN-2017"
"S29_S","91472","14-JAN-1992","230.66","","15-OCT-2019"
"S29_S","91472","15-JAN-1992","339.58","","15-OCT-2019"
"S29_S","91472","16-JAN-1992","234.20","","15-OCT-2019"
"S29_S","91472","17-JAN-1992","52.27","","15-OCT-2019"
"S29_S","91472","18-JAN-1992","0","","14-JUN-2017"
"S29_S","91472","19-JAN-1992","0","","14-JUN-2017"
"S29_S","91472","20-JAN-1992",".73","","15-OCT-2019"
"S29_S","91472","21-JAN-1992","6.86","","15-OCT-2019"
"S29_S","91472","22-JAN-1992","1.84","","15-OCT-2019"
"S29_S","91472","23-JAN-1992","365.22","","15-OCT-2019"
"S29_S","91472","24-JAN-1992","213.23","","15-OCT-2019"
"S29_S","91472","25-JAN-1992","170.81","","15-OCT-2019"
"S29_S","91472","26-JAN-1992","0","","14-JUN-2017"
"S29_S","91472","27-JAN-1992","234.63","","15-OCT-2019"
"S29_S","91472","28-JAN-1992","0","","14-JUN-2017"
"S29_S","91472","29-JAN-1992","70.01","","15-OCT-2019"
"S29_S","91472","30-JAN-1992","349.00","","15-OCT-2019"
"S29_S","91472","31-JAN-1992","335.76","","15-OCT-2019"
"S29_S","91472","01-FEB-1992","193.83","","15-OCT-2019"
"S29_S","91472","02-FEB-1992",".22","","15-OCT-2019"
"S29_S","91472","03-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","04-FEB-1992","","M","14-JUN-2017"
"S29_S","91472","05-FEB-1992","271.49","","15-OCT-2019"
"S29_S","91472","06-FEB-1992","127.50","","15-OCT-2019"
"S29_S","91472","07-FEB-1992","142.34","","15-OCT-2019"
"S29_S","91472","08-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","09-FEB-1992","181.98","","15-OCT-2019"
"S29_S","91472","10-FEB-1992","12.35","","15-OCT-2019"
"S29_S","91472","11-FEB-1992","207.05","","15-OCT-2019"
"S29_S","91472","12-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","13-FEB-1992","","M","14-JUN-2017"
"S29_S","91472","14-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","15-FEB-1992","221.27","","15-OCT-2019"
"S29_S","91472","16-FEB-1992","121.49","","15-OCT-2019"
"S29_S","91472","17-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","18-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","19-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","20-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","21-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","22-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","23-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","24-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","25-FEB-1992","306.49","","15-OCT-2019"
"S29_S","91472","26-FEB-1992","397.86","","15-OCT-2019"
"S29_S","91472","27-FEB-1992","405.39","","15-OCT-2019"
"S29_S","91472","28-FEB-1992","255.53","","15-OCT-2019"
"S29_S","91472","29-FEB-1992","0","","14-JUN-2017"
"S29_S","91472","01-MAR-1992","1.46","","15-OCT-2019"
"S29_S","91472","02-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","03-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","04-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","05-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","06-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","07-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","08-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","09-MAR-1992","","M","14-JUN-2017"
"S29_S","91472","10-MAR-1992","","M","14-JUN-2017"
"S29_S","91472","11-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","12-MAR-1992","5.00","","15-OCT-2019"
"S29_S","91472","13-MAR-1992","399.44","","15-OCT-2019"
"S29_S","91472","14-MAR-1992","65.96","E","15-OCT-2019"
"S29_S","91472","15-MAR-1992","0","E","14-JUN-2017"
"S29_S","91472","16-MAR-1992","0","E","14-JUN-2017"
"S29_S","91472","17-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","18-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","19-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","20-MAR-1992",".06","E","15-OCT-2019"
"S29_S","91472","21-MAR-1992","16.36","E","15-OCT-2019"
"S29_S","91472","22-MAR-1992","0","","14-JUN-2017"
"S29_S","91472","23-MAR-1992","121.55","","15-OCT-2019"
"S29_S","91472","24-MAR-1992","278.36","","15-OCT-2019"
"S29_S","91472","25-MAR-1992","220.76","","15-OCT-2019"
"S29_S","91472","26-MAR-1992","264.20","","15-OCT-2019"
"S29_S","91472","27-MAR-1992","158.45","","15-OCT-2019"
"S29_S","91472","28-MAR-1992","137.35","E","15-OCT-2019"
"S29_S","91472","29-MAR-1992","0","E","14-JUN-2017"
"S29_S","91472","30-MAR-1992","103.70","E","15-OCT-2019"
"S29_S","91472","31-MAR-1992","199.93","E","15-OCT-2019"
"S29_S","91472","01-APR-1992","44.28","","15-OCT-2019"
"S29_S","91472","02-APR-1992","0","","14-JUN-2017"
"S29_S","91472","03-APR-1992","132.27","","15-OCT-2019"
"S29_S","91472","04-APR-1992","228.48","","15-OCT-2019"
"S29_S","91472","05-APR-1992","128.84","","15-OCT-2019"
"S29_S","91472","06-APR-1992","0","","14-JUN-2017"
"S29_S","91472","07-APR-1992","0","","14-JUN-2017"
"S29_S","91472","08-APR-1992","214.24","","15-OCT-2019"
"S29_S","91472","09-APR-1992","0","","14-JUN-2017"
"S29_S","91472","10-APR-1992","0","","14-JUN-2017"
"S29_S","91472","11-APR-1992","42.02","E","15-OCT-2019"
"S29_S","91472","12-APR-1992","66.19","","15-OCT-2019"
"S29_S","91472","13-APR-1992","172.27","","15-OCT-2019"
"S29_S","91472","14-APR-1992","0","","14-JUN-2017"
"S29_S","91472","15-APR-1992","0","","14-JUN-2017"
"S29_S","91472","16-APR-1992","0","","14-JUN-2017"
"S29_S","91472","17-APR-1992","0","","14-JUN-2017"
"S29_S","91472","18-APR-1992","0","","14-JUN-2017"
"S29_S","91472","19-APR-1992","89.79","","15-OCT-2019"
"S29_S","91472","20-APR-1992","330.56","","15-OCT-2019"
"S29_S","91472","21-APR-1992","170.17","","15-OCT-2019"
"S29_S","91472","22-APR-1992","111.88","","15-OCT-2019"
"S29_S","91472","23-APR-1992","111.83","","15-OCT-2019"
"S29_S","91472","24-APR-1992",".11","","15-OCT-2019"
"S29_S","91472","25-APR-1992","0","","14-JUN-2017"
"S29_S","91472","26-APR-1992","181.98","","15-OCT-2019"
"S29_S","91472","27-APR-1992","0","E","14-JUN-2017"
"S29_S","91472","28-APR-1992",".02","E","15-OCT-2019"
"S29_S","91472","29-APR-1992","63.36","E","15-OCT-2019"
"S29_S","91472","30-APR-1992","0","E","14-JUN-2017"
"S29_S","91472","01-MAY-1992","0","","14-JUN-2017"
"S29_S","91472","02-MAY-1992","0","","14-JUN-2017"
"S29_S","91472","03-MAY-1992","0","","14-JUN-2017"
"S29_S","91472","04-MAY-1992","2.88","","15-OCT-2019"
"S29_S","91472","05-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","06-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","07-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","08-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","09-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","10-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","11-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","12-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","13-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","14-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","15-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","16-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","17-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","18-MAY-1992","","M","14-JUN-2017"
"S29_S","91472","19-MAY-1992","0","","14-JUN-2017"
"S29_S","91472","20-MAY-1992","0","E","14-JUN-2017"
"S29_S","91472","21-MAY-1992","0","E","14-JUN-2017"
"S29_S","91472","22-MAY-1992","0","E","14-JUN-2017"
"S29_S","91472","23-MAY-1992","0","E","14-JUN-2017"
"S29_S","91472","24-MAY-1992",".16","","15-OCT-2019"
"S29_S","91472","25-MAY-1992","0","","14-JUN-2017"
"S29_S","91472","26-MAY-1992","-.37","","15-OCT-2019"
"S29_S","91472","27-MAY-1992","-.37","","15-OCT-2019"
"S29_S","91472","28-MAY-1992","0","","14-JUN-2017"
"S29_S","91472","29-MAY-1992","0","","14-JUN-2017"
"S29_S","91472","30-MAY-1992","0","","14-JUN-2017"
"S29_S","91472","31-MAY-1992","-.04","","15-OCT-2019"
"S29_S","91472","01-JUN-1992","0","","14-JUN-2017"
"S29_S","91472","02-JUN-1992","0","","14-JUN-2017"
"S29_S","91472","03-JUN-1992","","M","14-JUN-2017"
"S29_S","91472","04-JUN-1992","","M","14-JUN-2017"
"S29_S","91472","05-JUN-1992","","M","14-JUN-2017"
"S29_S","91472","06-JUN-1992","","M","14-JUN-2017"
"S29_S","91472","07-JUN-1992","0","","14-JUN-2017"
"S29_S","91472","08-JUN-1992","0","","14-JUN-2017"
"S29_S","91472","09-JUN-1992",".18","","15-OCT-2019"
"S29_S","91472","10-JUN-1992","266.83","","15-OCT-2019"
"S29_S","91472","11-JUN-1992","284.74","","15-OCT-2019"
"S29_S","91472","12-JUN-1992","157.05","","15-OCT-2019"
"S29_S","91472","13-JUN-1992","56.54","","15-OCT-2019"
"S29_S","91472","14-JUN-1992","378.11","","15-OCT-2019"
"S29_S","91472","15-JUN-1992","484.88","","15-OCT-2019"
"S29_S","91472","16-JUN-1992","519.70","","15-OCT-2019"
"S29_S","91472","17-JUN-1992","356.54","","15-OCT-2019"
"S29_S","91472","18-JUN-1992","373.77","","15-OCT-2019"
"S29_S","91472","19-JUN-1992","452.34","","15-OCT-2019"
"S29_S","91472","20-JUN-1992","251.57","","15-OCT-2019"
"S29_S","91472","21-JUN-1992","302.91","","15-OCT-2019"
"S29_S","91472","22-JUN-1992","86.29","","15-OCT-2019"
"S29_S","91472","23-JUN-1992","380.86","","15-OCT-2019"
"S29_S","91472","24-JUN-1992","818.81","","15-OCT-2019"
"S29_S","91472","25-JUN-1992","986.70","","15-OCT-2019"
"S29_S","91472","26-JUN-1992","1170.88","","15-OCT-2019"
"S29_S","91472","27-JUN-1992","1339.50","","15-OCT-2019"
"S29_S","91472","28-JUN-1992","1554.29","","15-OCT-2019"
"S29_S","91472","29-JUN-1992","1329.92","","15-OCT-2019"
"S29_S","91472","30-JUN-1992","1481.19","","15-OCT-2019"
"S29_S","91472","01-JUL-1992","1401.02","","15-OCT-2019"
"S29_S","91472","02-JUL-1992","1077.51","","15-OCT-2019"
"S29_S","91472","03-JUL-1992","926.91","","15-OCT-2019"
"S29_S","91472","04-JUL-1992","880.34","","15-OCT-2019"
"S29_S","91472","05-JUL-1992","519.80","","15-OCT-2019"
"S29_S","91472","06-JUL-1992","510.40","","15-OCT-2019"
"S29_S","91472","07-JUL-1992","430.52","","15-OCT-2019"
"S29_S","91472","08-JUL-1992","442.51","","15-OCT-2019"
"S29_S","91472","09-JUL-1992","326.51","","15-OCT-2019"
"S29_S","91472","10-JUL-1992","343.94","","15-OCT-2019"
"S29_S","91472","11-JUL-1992","261.94","","15-OCT-2019"
"S29_S","91472","12-JUL-1992","222.16","","15-OCT-2019"
"S29_S","91472","13-JUL-1992","167.19","","15-OCT-2019"
"S29_S","91472","14-JUL-1992","381.31","","15-OCT-2019"
"S29_S","91472","15-JUL-1992","351.40","","15-OCT-2019"
"S29_S","91472","16-JUL-1992","325.59","","15-OCT-2019"
"S29_S","91472","17-JUL-1992","0","","14-JUN-2017"
"S29_S","91472","18-JUL-1992","304.98","","15-OCT-2019"
"S29_S","91472","19-JUL-1992","0","","14-JUN-2017"
"S29_S","91472","20-JUL-1992","324.27","","15-OCT-2019"
"S29_S","91472","21-JUL-1992","276.05","","15-OCT-2019"
"S29_S","91472","22-JUL-1992","499.37","","15-OCT-2019"
"S29_S","91472","23-JUL-1992","531.65","","15-OCT-2019"
"S29_S","91472","24-JUL-1992","398.86","","15-OCT-2019"
"S29_S","91472","25-JUL-1992","365.95","","15-OCT-2019"
"S29_S","91472","26-JUL-1992","345.24","","15-OCT-2019"
"S29_S","91472","27-JUL-1992","279.51","","15-OCT-2019"
"S29_S","91472","28-JUL-1992","220.37","","15-OCT-2019"
"S29_S","91472","29-JUL-1992","84.21","","15-OCT-2019"
"S29_S","91472","30-JUL-1992","160.94","","15-OCT-2019"
"S29_S","91472","31-JUL-1992","220.81","","15-OCT-2019"
"S29_S","91472","01-AUG-1992","0","","14-JUN-2017"
"S29_S","91472","02-AUG-1992","0","","14-JUN-2017"
"S29_S","91472","03-AUG-1992","374.91","","15-OCT-2019"
"S29_S","91472","04-AUG-1992","366.00","","15-OCT-2019"
"S29_S","91472","05-AUG-1992","233.95","","15-OCT-2019"
"S29_S","91472","06-AUG-1992","171.31","E","15-OCT-2019"
"S29_S","91472","07-AUG-1992","","M","14-JUN-2017"
"S29_S","91472","08-AUG-1992","","M","14-JUN-2017"
"S29_S","91472","09-AUG-1992","","M","14-JUN-2017"
"S29_S","91472","10-AUG-1992","357.56","E","15-OCT-2019"
"S29_S","91472","11-AUG-1992","309.29","","15-OCT-2019"
"S29_S","91472","12-AUG-1992","3.18","","15-OCT-2019"
"S29_S","91472","13-AUG-1992","313.34","","15-OCT-2019"
"S29_S","91472","14-AUG-1992","","M","14-JUN-2017"
"S29_S","91472","15-AUG-1992","0","E","14-JUN-2017"
"S29_S","91472","16-AUG-1992","38.48","E","15-OCT-2019"
"S29_S","91472","17-AUG-1992","356.90","E","15-OCT-2019"
"S29_S","91472","18-AUG-1992","357.17","","15-OCT-2019"
"S29_S","91472","19-AUG-1992","361.87","","15-OCT-2019"
"S29_S","91472","20-AUG-1992","355.33","","15-OCT-2019"
"S29_S","91472","21-AUG-1992","359.45","","15-OCT-2019"
"S29_S","91472","22-AUG-1992","658.26","","15-OCT-2019"
"S29_S","91472","23-AUG-1992","1343.62","","15-OCT-2019"
"S29_S","91472","24-AUG-1992","2281.20","","15-OCT-2019"
"S29_S","91472","25-AUG-1992","1053.76","","15-OCT-2019"
"S29_S","91472","26-AUG-1992","","M","14-JUN-2017"
"S29_S","91472","27-AUG-1992","","M","14-JUN-2017"
"S29_S","91472","28-AUG-1992","453.03","","15-OCT-2019"
"S29_S","91472","29-AUG-1992","625.10","","15-OCT-2019"
"S29_S","91472","30-AUG-1992","712.55","","15-OCT-2019"
"S29_S","91472","31-AUG-1992","578.32","","15-OCT-2019"
"S29_S","91472","01-SEP-1992","478.88","","15-OCT-2019"
"S29_S","91472","02-SEP-1992","231.27","","15-OCT-2019"
"S29_S","91472","03-SEP-1992","665.70","","15-OCT-2019"
"S29_S","91472","04-SEP-1992","661.05","","15-OCT-2019"
"S29_S","91472","05-SEP-1992","661.43","","15-OCT-2019"
"S29_S","91472","06-SEP-1992","371.76","","15-OCT-2019"
"S29_S","91472","07-SEP-1992","154.87","","15-OCT-2019"
"S29_S","91472","08-SEP-1992","628.02","","15-OCT-2019"
"S29_S","91472","09-SEP-1992","90.98","","15-OCT-2019"
"S29_S","91472","10-SEP-1992","648.11","","15-OCT-2019"
"S29_S","91472","11-SEP-1992","136.53","","15-OCT-2019"
"S29_S","91472","12-SEP-1992","171.87","","15-OCT-2019"
"S29_S","91472","13-SEP-1992","208.23","","15-OCT-2019"
"S29_S","91472","14-SEP-1992","665.64","E","15-OCT-2019"
"S29_S","91472","15-SEP-1992","709.30","","15-OCT-2019"
"S29_S","91472","16-SEP-1992","599.23","","15-OCT-2019"
"S29_S","91472","17-SEP-1992","582.84","","15-OCT-2019"
"S29_S","91472","18-SEP-1992","406.15","","15-OCT-2019"
"S29_S","91472","19-SEP-1992","198.33","","15-OCT-2019"
"S29_S","91472","20-SEP-1992","155.50","","15-OCT-2019"
"S29_S","91472","21-SEP-1992","199.71","","15-OCT-2019"
"S29_S","91472","22-SEP-1992","404.05","","15-OCT-2019"
"S29_S","91472","23-SEP-1992","248.17","","15-OCT-2019"
"S29_S","91472","24-SEP-1992","305.36","","15-OCT-2019"
"S29_S","91472","25-SEP-1992","149.96","","15-OCT-2019"
"S29_S","91472","26-SEP-1992","144.63","","15-OCT-2019"
"S29_S","91472","27-SEP-1992","172.91","","15-OCT-2019"
"S29_S","91472","28-SEP-1992","557.87","","15-OCT-2019"
"S29_S","91472","29-SEP-1992","721.06","","15-OCT-2019"
"S29_S","91472","30-SEP-1992","","M","14-JUN-2017"
"S29_S","91472","01-OCT-1992","528.81","","15-OCT-2019"
"S29_S","91472","02-OCT-1992","475.66","","15-OCT-2019"
"S29_S","91472","03-OCT-1992","299.15","","15-OCT-2019"
"S29_S","91472","04-OCT-1992","323.00","","15-OCT-2019"
"S29_S","91472","05-OCT-1992","370.96","","15-OCT-2019"
"S29_S","91472","06-OCT-1992","172.63","","15-OCT-2019"
"S29_S","91472","07-OCT-1992","0","","14-JUN-2017"
"S29_S","91472","08-OCT-1992","185.29","","15-OCT-2019"
"S29_S","91472","09-OCT-1992","216.16","","15-OCT-2019"
"S29_S","91472","10-OCT-1992","126.13","","15-OCT-2019"
"S29_S","91472","11-OCT-1992","","M","14-JUN-2017"
"S29_S","91472","12-OCT-1992","","M","14-JUN-2017"
"S29_S","91472","13-OCT-1992","114.29","","15-OCT-2019"
"S29_S","91472","14-OCT-1992","52.75","","15-OCT-2019"
"S29_S","91472","15-OCT-1992","82.05","","15-OCT-2019"
"S29_S","91472","16-OCT-1992","114.59","","15-OCT-2019"
"S29_S","91472","17-OCT-1992","110.43","","15-OCT-2019"
"S29_S","91472","18-OCT-1992","96.19","","15-OCT-2019"
"S29_S","91472","19-OCT-1992","95.92","","15-OCT-2019"
"S29_S","91472","20-OCT-1992","0","","14-JUN-2017"
"S29_S","91472","21-OCT-1992","78.83","","15-OCT-2019"
"S29_S","91472","22-OCT-1992","0","","14-JUN-2017"
"S29_S","91472","23-OCT-1992","0","E","14-JUN-2017"
"S29_S","91472","24-OCT-1992","0","E","14-JUN-2017"
"S29_S","91472","25-OCT-1992","79.04","E","15-OCT-2019"
"S29_S","91472","26-OCT-1992","0","","14-JUN-2017"
"S29_S","91472","27-OCT-1992","0","","14-JUN-2017"
"S29_S","91472","28-OCT-1992","0","","14-JUN-2017"
"S29_S","91472","29-OCT-1992","0","","14-JUN-2017"
"S29_S","91472","30-OCT-1992","0","E","14-JUN-2017"
"S29_S","91472","31-OCT-1992","0","E","14-JUN-2017"
"S29_S","91472","01-NOV-1992","0","","14-JUN-2017"
"S29_S","91472","02-NOV-1992","0","","14-JUN-2017"
"S29_S","91472","03-NOV-1992","0","","14-JUN-2017"
"S29_S","91472","04-NOV-1992","375.03","","15-OCT-2019"
"S29_S","91472","05-NOV-1992","297.81","","15-OCT-2019"
"S29_S","91472","06-NOV-1992","344.94","","15-OCT-2019"
"S29_S","91472","07-NOV-1992","329.98","","15-OCT-2019"
"S29_S","91472","08-NOV-1992","303.71","E","15-OCT-2019"
"S29_S","91472","09-NOV-1992","364.09","E","15-OCT-2019"
"S29_S","91472","10-NOV-1992","","M","14-JUN-2017"
"S29_S","91472","11-NOV-1992","619.73","","15-OCT-2019"
"S29_S","91472","12-NOV-1992","632.23","","15-OCT-2019"
"S29_S","91472","13-NOV-1992","611.91","","15-OCT-2019"
"S29_S","91472","14-NOV-1992","595.91","","15-OCT-2019"
"S29_S","91472","15-NOV-1992","544.74","","15-OCT-2019"
"S29_S","91472","16-NOV-1992","177.58","","15-OCT-2019"
"S29_S","91472","17-NOV-1992","258.18","","15-OCT-2019"
"S29_S","91472","18-NOV-1992","800.04","","15-OCT-2019"
"S29_S","91472","19-NOV-1992","832.65","","15-OCT-2019"
"S29_S","91472","20-NOV-1992","1346.82","E","15-OCT-2019"
"S29_S","91472","21-NOV-1992","1257.28","","15-OCT-2019"
"S29_S","91472","22-NOV-1992","827.86","","15-OCT-2019"
"S29_S","91472","23-NOV-1992","179.03","","15-OCT-2019"
"S29_S","91472","24-NOV-1992","-45.75","","15-OCT-2019"
"S29_S","91472","25-NOV-1992","182.14","","15-OCT-2019"
"S29_S","91472","26-NOV-1992","","M","14-JUN-2017"
"S29_S","91472","27-NOV-1992","","M","14-JUN-2017"
"S29_S","91472","28-NOV-1992","","M","14-JUN-2017"
"S29_S","91472","29-NOV-1992","","M","14-JUN-2017"
"S29_S","91472","30-NOV-1992","","M","14-JUN-2017"
"S29_S","91472","01-DEC-1992","","M","14-JUN-2017"
"S29_S","91472","02-DEC-1992","331.34","E","15-OCT-2019"
"S29_S","91472","03-DEC-1992","342.07","","15-OCT-2019"
"S29_S","91472","04-DEC-1992","331.10","","15-OCT-2019"
"S29_S","91472","05-DEC-1992","340.85","","15-OCT-2019"
"S29_S","91472","06-DEC-1992","326.07","","15-OCT-2019"
"S29_S","91472","07-DEC-1992","328.67","","15-OCT-2019"
"S29_S","91472","08-DEC-1992","124.68","","15-OCT-2019"
"S29_S","91472","09-DEC-1992","29.91","","15-OCT-2019"
"S29_S","91472","10-DEC-1992","158.27","","15-OCT-2019"
"S29_S","91472","11-DEC-1992","240.48","","15-OCT-2019"
"S29_S","91472","12-DEC-1992","175.01","","15-OCT-2019"
"S29_S","91472","13-DEC-1992","0","","14-JUN-2017"
"S29_S","91472","14-DEC-1992","25.21","","15-OCT-2019"
"S29_S","91472","15-DEC-1992","310.17","","15-OCT-2019"
"S29_S","91472","16-DEC-1992","","M","14-JUN-2017"
"S29_S","91472","17-DEC-1992","0","E","14-JUN-2017"
"S29_S","91472","18-DEC-1992","222.24","","15-OCT-2019"
"S29_S","91472","19-DEC-1992","211.37","","15-OCT-2019"
"S29_S","91472","20-DEC-1992","0","","14-JUN-2017"
"S29_S","91472","21-DEC-1992","0","","14-JUN-2017"
"S29_S","91472","22-DEC-1992","0","","14-JUN-2017"
"S29_S","91472","23-DEC-1992","40.24","","15-OCT-2019"
"S29_S","91472","24-DEC-1992","355.77","","15-OCT-2019"
"S29_S","91472","25-DEC-1992","146.70","","15-OCT-2019"
"S29_S","91472","26-DEC-1992","0","","14-JUN-2017"
"S29_S","91472","27-DEC-1992","0","","14-JUN-2017"
"S29_S","91472","28-DEC-1992","167.60","","15-OCT-2019"
"S29_S","91472","29-DEC-1992","178.71","","15-OCT-2019"
"S29_S","91472","30-DEC-1992","0","","14-JUN-2017"
"S29_S","91472","31-DEC-1992","98.83","","15-OCT-2019"
"S29_S","91472","01-JAN-1993","367.17","","15-OCT-2019"
"S29_S","91472","02-JAN-1993","364.48","","15-OCT-2019"
"S29_S","91472","03-JAN-1993","343.36","","15-OCT-2019"
"S29_S","91472","04-JAN-1993","361.01","","15-OCT-2019"
"S29_S","91472","05-JAN-1993","583.24","E","15-OCT-2019"
"S29_S","91472","06-JAN-1993","325.91","","15-OCT-2019"
"S29_S","91472","07-JAN-1993","379.94","","15-OCT-2019"
"S29_S","91472","08-JAN-1993","363.56","","15-OCT-2019"
"S29_S","91472","09-JAN-1993","672.68","","15-OCT-2019"
"S29_S","91472","10-JAN-1993","785.69","","15-OCT-2019"
"S29_S","91472","11-JAN-1993","702.90","","15-OCT-2019"
"S29_S","91472","12-JAN-1993","661.53","E","15-OCT-2019"
"S29_S","91472","13-JAN-1993","620.69","","15-OCT-2019"
"S29_S","91472","14-JAN-1993","565.20","","15-OCT-2019"
