"Time Series Data"
"DBKEY","STATION","TYPE","UNITS","FQ","STAT","STRATA","OPNUM","RCDR","AGENCY","START","END","CNTY","LAT","LONG","SEC","TWP","RNG","ALTERNATE ID"
"91475","S30_C","FLOW","cfs","DA","MEAN","0","","DRV","WMD","1968","2025","BRO","255724","802552","3","52","39","S30-C-Q",
 
"Station","DBKEY","Daily Date","Data Value","Qualifier","Revision Date"
"S30_C","91475","02-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","03-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","04-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","05-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","06-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","07-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","08-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","09-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","10-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","11-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","12-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","13-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","14-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","15-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","16-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","17-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","18-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","19-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","20-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","21-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","22-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","23-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","24-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","25-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","26-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","27-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","28-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","29-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","30-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","31-OCT-1978","0","","19-JAN-2018"
"S30_C","91475","01-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","02-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","03-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","04-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","05-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","06-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","07-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","08-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","09-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","10-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","11-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","12-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","13-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","14-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","15-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","16-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","17-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","18-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","19-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","20-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","21-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","22-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","23-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","24-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","25-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","26-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","27-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","28-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","29-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","30-NOV-1978","0","","19-JAN-2018"
"S30_C","91475","01-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","02-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","03-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","04-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","05-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","06-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","07-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","08-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","09-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","10-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","11-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","12-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","13-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","14-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","15-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","16-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","17-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","18-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","19-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","20-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","21-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","22-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","23-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","24-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","25-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","26-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","27-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","28-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","29-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","30-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","31-DEC-1978","0","","19-JAN-2018"
"S30_C","91475","01-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","02-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","03-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","04-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","05-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","06-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","07-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","08-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","09-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","10-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","11-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","12-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","13-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","14-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","15-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","16-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","17-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","18-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","19-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","20-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","21-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","22-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","23-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","24-JAN-1979","0","E","19-JAN-2018"
"S30_C","91475","25-JAN-1979","0","E","19-JAN-2018"
"S30_C","91475","26-JAN-1979","0","E","19-JAN-2018"
"S30_C","91475","27-JAN-1979","0","E","19-JAN-2018"
"S30_C","91475","28-JAN-1979","0","E","19-JAN-2018"
"S30_C","91475","29-JAN-1979","0","E","19-JAN-2018"
"S30_C","91475","30-JAN-1979","0","E","19-JAN-2018"
"S30_C","91475","31-JAN-1979","0","","19-JAN-2018"
"S30_C","91475","01-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","02-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","03-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","04-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","05-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","06-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","07-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","08-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","09-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","10-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","11-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","12-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","13-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","14-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","15-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","16-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","17-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","18-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","19-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","20-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","21-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","22-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","23-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","24-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","25-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","26-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","27-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","28-FEB-1979","0","","19-JAN-2018"
"S30_C","91475","01-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","02-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","03-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","04-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","05-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","06-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","07-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","08-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","09-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","10-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","11-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","12-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","13-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","14-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","15-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","16-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","17-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","18-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","19-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","20-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","21-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","22-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","23-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","24-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","25-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","26-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","27-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","28-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","29-MAR-1979","0","","19-JAN-2018"
"S30_C","91475","30-MAR-1979","54.22","","19-JAN-2018"
"S30_C","91475","31-MAR-1979","132.00","","19-JAN-2018"
"S30_C","91475","01-APR-1979","129.95","","19-JAN-2018"
"S30_C","91475","02-APR-1979","128.20","","19-JAN-2018"
"S30_C","91475","03-APR-1979","127.48","","19-JAN-2018"
"S30_C","91475","04-APR-1979","127.10","","19-JAN-2018"
"S30_C","91475","05-APR-1979","126.82","","19-JAN-2018"
"S30_C","91475","06-APR-1979","126.72","","19-JAN-2018"
"S30_C","91475","07-APR-1979","126.38","","19-JAN-2018"
"S30_C","91475","08-APR-1979","126.01","","19-JAN-2018"
"S30_C","91475","09-APR-1979","125.69","","19-JAN-2018"
"S30_C","91475","10-APR-1979","125.46","","19-JAN-2018"
"S30_C","91475","11-APR-1979","125.14","","19-JAN-2018"
"S30_C","91475","12-APR-1979","165.78","","19-JAN-2018"
"S30_C","91475","13-APR-1979","183.15","","19-JAN-2018"
"S30_C","91475","14-APR-1979","182.56","","19-JAN-2018"
"S30_C","91475","15-APR-1979","182.18","","19-JAN-2018"
"S30_C","91475","16-APR-1979","212.79","","19-JAN-2018"
"S30_C","91475","17-APR-1979","236.92","","19-JAN-2018"
"S30_C","91475","18-APR-1979","236.02","","19-JAN-2018"
"S30_C","91475","19-APR-1979","234.44","","19-JAN-2018"
"S30_C","91475","20-APR-1979","232.79","","19-JAN-2018"
"S30_C","91475","21-APR-1979","232.05","","19-JAN-2018"
"S30_C","91475","22-APR-1979","231.39","","19-JAN-2018"
"S30_C","91475","23-APR-1979","231.14","","19-JAN-2018"
"S30_C","91475","24-APR-1979","228.65","","19-JAN-2018"
"S30_C","91475","25-APR-1979","80.01","","19-JAN-2018"
"S30_C","91475","26-APR-1979","0","","19-JAN-2018"
"S30_C","91475","27-APR-1979","0","","19-JAN-2018"
"S30_C","91475","28-APR-1979","0","","19-JAN-2018"
"S30_C","91475","29-APR-1979","0","","19-JAN-2018"
"S30_C","91475","30-APR-1979","0","","19-JAN-2018"
"S30_C","91475","01-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","02-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","03-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","04-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","05-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","06-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","07-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","08-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","09-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","10-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","11-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","12-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","13-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","14-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","15-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","16-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","17-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","18-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","19-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","20-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","21-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","22-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","23-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","24-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","25-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","26-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","27-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","28-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","29-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","30-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","31-MAY-1979","0","","19-JAN-2018"
"S30_C","91475","01-JUN-1979","0","","09-FEB-2018"
"S30_C","91475","02-JUN-1979","0","","09-FEB-2018"
"S30_C","91475","03-JUN-1979","0","","09-FEB-2018"
"S30_C","91475","04-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","05-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","06-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","07-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","08-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","09-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","10-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","11-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","12-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","13-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","14-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","15-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","16-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","17-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","18-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","19-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","20-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","21-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","22-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","23-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","24-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","25-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","26-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","27-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","28-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","29-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","30-JUN-1979","0","","19-JAN-2018"
"S30_C","91475","01-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","02-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","03-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","04-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","05-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","06-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","07-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","08-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","09-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","10-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","11-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","12-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","13-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","14-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","15-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","16-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","17-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","18-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","19-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","20-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","21-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","22-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","23-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","24-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","25-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","26-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","27-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","28-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","29-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","30-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","31-JUL-1979","0","","19-JAN-2018"
"S30_C","91475","01-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","02-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","03-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","04-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","05-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","06-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","07-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","08-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","09-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","10-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","11-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","12-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","13-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","14-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","15-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","16-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","17-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","18-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","19-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","20-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","21-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","22-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","23-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","24-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","25-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","26-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","27-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","28-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","29-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","30-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","31-AUG-1979","0","","19-JAN-2018"
"S30_C","91475","01-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","02-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","03-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","04-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","05-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","06-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","07-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","08-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","09-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","10-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","11-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","12-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","13-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","14-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","15-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","16-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","17-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","18-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","19-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","20-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","21-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","22-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","23-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","24-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","25-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","26-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","27-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","28-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","29-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","30-SEP-1979","0","","19-JAN-2018"
"S30_C","91475","01-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","02-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","03-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","04-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","05-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","06-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","07-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","08-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","09-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","10-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","11-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","12-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","13-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","14-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","15-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","16-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","17-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","18-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","19-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","20-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","21-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","22-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","23-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","24-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","25-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","26-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","27-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","28-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","29-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","30-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","31-OCT-1979","0","","19-JAN-2018"
"S30_C","91475","01-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","02-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","03-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","04-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","05-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","06-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","07-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","08-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","09-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","10-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","11-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","12-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","13-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","14-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","15-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","16-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","17-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","18-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","19-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","20-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","21-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","22-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","23-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","24-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","25-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","26-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","27-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","28-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","29-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","30-NOV-1979","0","","19-JAN-2018"
"S30_C","91475","01-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","02-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","03-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","04-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","05-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","06-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","07-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","08-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","09-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","10-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","11-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","12-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","13-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","14-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","15-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","16-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","17-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","18-DEC-1979","0","","19-JAN-2018"
"S30_C","91475","19-DEC-1979","0","","19-JAN-2018"
